SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,122 Harrington St N #1045,Raleigh,NC,27603,1060000,3,3.5,Raleigh,2376,,2005,75,446,919,Active,,,http://www.redfin.com/NC/Raleigh/122-N-Harrington-St-27603/unit-1045/home/41319958,CANOPYMLS,3748286,N,Y,35.7825537,-78.6446706
MLS Listing,,Single Family Residential,5848 Yates Mill Pond Rd,Raleigh,NC,27606-9691,299900,3,2.0,Wake,1456,30056,1984,75,206,,Active,,,http://www.redfin.com/NC/Raleigh/5848-Yates-Mill-Pond-Rd-27606/home/41149238,TMLS,2388133,N,Y,35.7383521,-78.7247033
MLS Listing,,Vacant Land,96210 Carteret,Chapel Hill,NC,27517,125000,,,Vance Knoll,,12806,,75,,216,Active,,,http://www.redfin.com/NC/Chapel-Hill/96210-Carteret-27517/home/166936257,TMLS,2388128,N,Y,35.8437087,-79.0399431
MLS Listing,,Single Family Residential,1908 N Nc 62 Hwy,Burlington,NC,27217,144900,3,1.0,Alamance,1316,18295,1953,76,110,,Active,,,http://www.redfin.com/NC/Burlington/1908-NC-62-27217/home/114293969,TMLS,2388098,N,Y,36.1256729,-79.4277738
MLS Listing,,Single Family Residential,2807 Clifton Oaks Dr #243,New Hill,NC,27562,1044900,5,5.0,Wake,4490,16552,2021,76,233,65,Active,,,http://www.redfin.com/NC/New-Hill/2807-Clifton-Oaks-Dr-27562/unit-243/home/175279061,TMLS,2388094,N,Y,35.683318,-78.94877
MLS Listing,,Single Family Residential,420 Hickory Run Ln Unit WL 38,Franklinton,NC,27596,362592,4,2.5,Franklin,1880,11194,2021,76,193,45,Active,,,http://www.redfin.com/NC/Youngsville/420-Hickory-Run-Ln-27596/unit-WL-38/home/175278809,TMLS,2388084,N,Y,36.070278,-78.506993
MLS Listing,,Single Family Residential,145 Oldham Pl,Pittsboro,NC,27312,1100000,3,3.5,Chatham,4508,435600,2004,76,244,,Active,,,http://www.redfin.com/NC/Pittsboro/145-Oldham-Pl-27312/home/41368132,TMLS,2388041,N,Y,35.760392,-79.169252
MLS Listing,,Vacant Land,307 Asbury Ct,Durham,NC,27703,45000,,,Shaw Hills Estates,,35719,,76,,,Active,,,http://www.redfin.com/NC/Durham/307-Asbury-Ct-27703/home/43584984,TMLS,2388014,N,Y,35.970474,-78.782849
MLS Listing,,Vacant Land,2777 Hockaday Rd,Four Oaks,NC,27524,680000,,,Johnston,,705236,,77,,,Active,,,http://www.redfin.com/NC/Four-Oaks/2777-Hockaday-Rd-27524/home/175276018,TMLS,2388003,N,Y,35.407216,-78.4291858
MLS Listing,,Single Family Residential,3526 Sheridan Dr,Durham,NC,27707,649000,4,3.5,Hope Valley Country Club,2905,43690,1961,77,223,,Active,,,http://www.redfin.com/NC/Durham/3526-Sheridan-Dr-27707/home/43539104,TMLS,2387942,N,Y,35.9522922,-78.9389451
MLS Listing,,Vacant Land,1 Us 421 Unit Possibly No Access,Sanford,NC,27332,2137,,,Lee,,21780,,77,,,Active,,,http://www.redfin.com/NC/Sanford/1-Unknown/unit-Possibly-No-Access/home/175273174,TMLS,2387910,N,Y,35.4759795791485,-79.1266839762268
MLS Listing,,Single Family Residential,8798 Sylvan Rd,Liberty,NC,27298,2600000,4,3.5,Alamance,3920,4156495,2008,77,663,,Active,,,http://www.redfin.com/NC/Liberty/8798-Sylvan-Rd-27298/home/174757695,TMLS,2387900,N,Y,35.8536744,-79.4542267
MLS Listing,,Townhouse,909 E Martin St Unit B,Raleigh,NC,27601-1669,825000,3,2.5,Wake,2403,,2022,77,343,240,Active,,,http://www.redfin.com/NC/Raleigh/909-E-Martin-St-27601/unit-B/home/175271988,TMLS,2387859,N,Y,35.7765966,-78.6242826
MLS Listing,,Vacant Land,1114 Camden Ave,Durham,NC,27701,25000,,,Forsythe,,11238,,77,,,Active,,,http://www.redfin.com/NC/Durham/1114-Camden-Ave-27701/home/43525159,TMLS,2387831,N,Y,36.01147,-78.880699
MLS Listing,,Townhouse,"512 Gordon St Unit F-4, Gala Plus",Durham,NC,27701,779570,2,3.0,Durham,1927,696,2021,77,405,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-4-Gala-Plus/home/175271004,TMLS,2387778,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-6, Gala",Durham,NC,27701,764570,2,3.0,Durham,1927,696,2021,77,397,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-6-Gala/home/175271003,TMLS,2387777,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-2, Gala",Durham,NC,27701,764570,2,3.0,Durham,1927,696,2021,77,397,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-2-Gala/home/175270971,TMLS,2387775,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-3, Fuji",Durham,NC,27701,517450,1,1.5,Durham,1310,566,2021,77,395,165,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-3-Fuji/home/175270792,TMLS,2387772,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-5, Cortland",Durham,NC,27701,888195,2,2.5,Durham,2242,1176,2021,77,396,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-5-Cortland/home/175270787,TMLS,2387769,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-8, Cortland",Durham,NC,27701,888195,2,2.5,Durham,2242,1176,2021,77,396,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-8-Cortland/home/175270643,TMLS,2387767,N,Y,35.994738,-78.910152
MLS Listing,,Townhouse,"512 Gordon St Unit F-1, Cortland",Durham,NC,27701,888195,2,2.5,Durham,2242,1176,2021,77,396,217,Active,,,http://www.redfin.com/NC/Durham/512-Gordon-St-27701/unit-F-1-Cortland/home/175270588,TMLS,2387766,N,Y,35.994738,-78.910152
MLS Listing,,Single Family Residential,1605 S Main St,Fuquay Varina,NC,27526,1799000,6,8.0,Wake,9353,113256,2007,77,192,,Active,,,http://www.redfin.com/NC/Fuquay-Varina/1605-S-Main-St-27526/home/41086681,TMLS,2387760,N,Y,35.557507,-78.807305
MLS Listing,,Single Family Residential,304 Shady Lane Dr,Smithfield,NC,27577-3236,178000,3,1.0,Henry Whitley,1115,23173,1958,77,160,,Active,,,http://www.redfin.com/NC/Smithfield/304-Shady-Ln-Dr-27577/home/43710937,TMLS,2387742,N,Y,35.5334686,-78.3580223
MLS Listing,,Single Family Residential,320 Government Rd,Clayton,NC,27520,629900,4,4.0,Troy Page,4087,57499,2008,77,154,,Active,,,http://www.redfin.com/NC/Clayton/320-Government-Rd-27520/home/43698529,TMLS,2387734,N,Y,35.5806883,-78.4986794
MLS Listing,,Single Family Residential,2015 Angier Ave,Durham,NC,27703,675000,4,3.5,The Driver Lands,2560,4356,2020,78,264,,Active,,,http://www.redfin.com/NC/Durham/2015-Angier-Ave-27703/home/43531579,TMLS,2387700,N,Y,35.9825217,-78.8785801
MLS Listing,,Single Family Residential,32528 Archdale,Chapel Hill,NC,27517,3445000,4,5.5,Highland Pond,9225,121968,2000,78,373,288,Active,,,http://www.redfin.com/NC/Chapel-Hill/32528-Archdale-Dr-27517/home/41376279,TMLS,2387683,N,Y,35.8397545,-79.0555456
MLS Listing,,Vacant Land,Mt Vernon Springs Rd,Siler City,NC,27344,70000,,,Chatham,,444137,,78,,,Active,,,http://www.redfin.com/NC/SILER-CITY/MT-VERNON-SPRINGS-RD-27344/home/41369165,TMLS,2387667,N,Y,35.649732,-79.469438
MLS Listing,,Single Family Residential,1204 Queensferry Rd,Cary,NC,27511,849000,5,4.5,MacGregor Downs,4463,34412,1988,78,190,8,Active,,,http://www.redfin.com/NC/Cary/1204-Queensferry-Rd-27511/home/41230004,TMLS,2387665,N,Y,35.7400979,-78.7995696
MLS Listing,,Single Family Residential,2411 Chapin St,Durham,NC,27707,294800,4,2.0,Ellis Place,1453,9583,1962,78,203,,Active,,,http://www.redfin.com/NC/Durham/2411-Chapin-St-27707/home/43530042,TMLS,2387647,N,Y,35.9676724,-78.8999364
MLS Listing,,Townhouse,1008 Morrison Dr #635,Durham,NC,27703,427431,2,2.0,Durham,1522,3484,2021,78,281,307,Active,,,http://www.redfin.com/NC/Durham/1008-Morrison-Dr-27703/unit-635/home/175264987,TMLS,2387635,N,Y,35.900136,-78.824651
MLS Listing,,Vacant Land,11 Horsemans Ridge Ln,Sanford,NC,27330,100000,,,Lee,,511830,,78,,,Active,,,http://www.redfin.com/NC/Sanford/11-Horsemans-Ridge-Ln-27330/home/175264708,TMLS,2387621,N,Y,35.5146955,-79.3026257
MLS Listing,,Single Family Residential,208 Burr Oak Cir,Pittsboro,NC,27312,599990,5,3.0,Chapel Ridge,2862,23522,2021,78,210,73,Active,,,http://www.redfin.com/NC/Pittsboro/208-Bur-Oak-Ct-27312/home/41386661,TMLS,2387610,N,Y,35.792237,-79.229128
MLS Listing,,Vacant Land,0 Nc 87 Unit Possibly No Access,Sanford,NC,27332,5000,,,Lee,,95832,,78,,,Active,,,http://www.redfin.com/NC/Sanford/3209-N-Carolina-87-27332/unit-Possibly-No-Access/home/175264379,TMLS,2387606,N,Y,35.4475957,-79.1290708
MLS Listing,,Single Family Residential,2211 Winston Cir,Apex,NC,27502,1450000,5,6.0,Winston,4449,21170,2021,78,326,100,Active,,,http://www.redfin.com/NC/APEX/2211-WINSTON-CIR-27502/home/174376475,TMLS,2387602,N,Y,35.725213647565,-78.8915527893252
MLS Listing,,Vacant Land,509 Pine Ave,Raleigh,NC,27603,9997,,,Echo Heights,,35719,,78,,,Active,,,http://www.redfin.com/NC/Raleigh/509-Pine-Ave-27603/home/44540033,TMLS,2387568,N,Y,35.70656,-78.643581
MLS Listing,,Vacant Land,6301 Stephens Ridge Ct,Raleigh,NC,27615,215000,,,Stephens Ridge,,14810,,78,,71,Active,,,http://www.redfin.com/NC/Raleigh/1301-Spring-Forest-Rd-27615/home/168667634,TMLS,2387551,N,Y,35.869893,-78.6161906
MLS Listing,,Townhouse,212 W Sycamore St Unit B,Zebulon,NC,27597,325000,3,2.5,Wake,2150,6534,2021,78,151,,Active,,,http://www.redfin.com/NC/Zebulon/212-W-Sycamore-St-27597/unit-B/home/175262408,TMLS,2387505,N,Y,35.8218759,-78.3173419
MLS Listing,,Townhouse,212 W Sycamore St Unit a,Zebulon,NC,27597,325000,3,2.5,Wake,2150,6534,2021,78,151,,Active,,,http://www.redfin.com/NC/Zebulon/212-W-Sycamore-St-27597/unit-a/home/175262229,TMLS,2387485,N,Y,35.8218759,-78.3173419
MLS Listing,,Single Family Residential,811 Arrow St,Henderson,NC,27536,88000,3,1.0,Vance,960,8712,1970,79,92,,Active,,,http://www.redfin.com/NC/Henderson/811-Arrow-St-27536/home/65381195,TMLS,2387367,N,Y,36.3273309,-78.421323
MLS Listing,,Vacant Land,505 N Lincoln St,Benson,NC,27504,425000,,,Johnston,,317988,,79,,,Active,,,http://www.redfin.com/NC/Benson/505-N-Lincoln-St-27504/home/169409614,TMLS,2387333,N,Y,35.3897987,-78.5550975
MLS Listing,,Condo/Co-op,1300 St Marys St #508,Raleigh,NC,27605,950000,4,3.5,Hayes Barton,2240,,2016,79,424,741,Active,,,http://www.redfin.com/NC/Raleigh/1300-St-Marys-St-27605/unit-508/home/55532833,TMLS,2387324,N,Y,35.7967089,-78.6523271
MLS Listing,,Condo/Co-op,10210 Sablewood Dr #110,Raleigh,NC,27617,489900,3,3.0,Wake,2360,,2018,79,208,248,Active,,,http://www.redfin.com/NC/Raleigh/10210-Sablewood-Dr-27617/unit-110/home/144816041,TMLS,2387321,N,Y,35.8990649,-78.79444
MLS Listing,,Condo/Co-op,10530 Sablewood Dr #108,Raleigh,NC,27617,494900,3,3.0,Wake,2360,,2020,79,210,248,Active,,,http://www.redfin.com/NC/Raleigh/10530-Sablewood-Dr-27617/unit-108/home/171203552,TMLS,2387313,N,Y,35.8984845,-78.7959919
MLS Listing,,Vacant Land,0 Coleman Loop Rd,Hillsborough,NC,27278,650000,,,Orange,,2352240,,79,,,Active,,,http://www.redfin.com/NC/Hillsborough/State-Road-1380-27278/home/175255947,TMLS,2387282,N,Y,36.1173299350661,-79.1371846061706
MLS Listing,,Single Family Residential,202 Cherry Grove St,Durham,NC,27701,350000,3,3.0,Durham,2317,12196,1925,79,151,,Active,,,http://www.redfin.com/NC/Durham/202-Cherry-Grove-St-27703/home/43531630,TMLS,2387280,N,Y,35.9869191,-78.8790112
MLS Listing,,Townhouse,1010 Morrison Dr #636,Durham,NC,27703,426295,2,2.0,Durham,1439,3484,2021,79,296,307,Active,,,http://www.redfin.com/NC/Durham/1010-Morrison-Dr-27703/unit-636/home/175255586,TMLS,2387256,N,Y,35.899516,-78.830313
MLS Listing,,Single Family Residential,1267 Oakridge Ave,Henderson,NC,27536,149000,3,1.0,Vance,1131,15681,1959,79,132,,Active,,,http://www.redfin.com/NC/Henderson/1267-Oakridge-Ave-27536/home/44517699,TMLS,2387238,N,Y,36.3284913,-78.434555
MLS Listing,,Single Family Residential,1014 Jones St,Raleigh,NC,27601,395000,2,1.5,Wake,1608,5662,1963,79,246,,Active,,,http://www.redfin.com/NC/Raleigh/1014-E-Jones-St-27601/home/41084217,TMLS,2387181,N,Y,35.7818507,-78.6242635
MLS Listing,,Single Family Residential,2000 Sweet Samson St Lot 232,Wake Forest,NC,27587,532000,3,2.5,Wake,2451,8102,2021,79,217,90,Active,,,http://www.redfin.com/NC/Wake-Forest/2000-Sweet-Samson-ST-27587/unit-232/home/175254849,TMLS,2387180,N,Y,35.9236642056431,-78.5278425079345
MLS Listing,,Single Family Residential,6829 Laurdane Rd,Raleigh,NC,27613,475000,4,3.0,Laurdane,2637,37026,1977,79,180,,Active,,,http://www.redfin.com/NC/Raleigh/6829-Laurdane-Rd-27613/home/41106869,TMLS,2387174,N,Y,35.9403524,-78.7352438
MLS Listing,,Vacant Land,00 Dunleigh Dr,Burlington,NC,27215,135000,,,Wtrford East,,16688,,79,,,Active,,,http://www.redfin.com/NC/BURLINGTON/DUNLEIGH-DR-27215/home/114701159,TMLS,2387157,N,Y,36.075591,-79.530728
MLS Listing,,Vacant Land,2936 Alamance Rd,Burlington,NC,27215,350000,,,,,,,80,,,Active,,,http://www.redfin.com/NC/Burlington/2936-Alamance-Rd-27215/home/114534891,Triad MLS,1026936,N,Y,36.0589133,-79.4719046
MLS Listing,,Single Family Residential,1109 Brighton Rd,Raleigh,NC,27610-1001,361000,3,2.0,Lockwood,1045,10018,1955,80,345,,Active,,,http://www.redfin.com/NC/Raleigh/1109-Brighton-Rd-27610/home/41109728,TMLS,2387136,N,Y,35.7947805,-78.6080635
MLS Listing,,Condo/Co-op,10520 Sablewood Dr #207,Raleigh,NC,27617-2077,426000,3,2.5,Wake,2168,,2014,80,196,252,Active,,,http://www.redfin.com/NC/Raleigh/10520-Sablewood-Dr-27617/unit-207/home/109594521,TMLS,2387119,N,Y,35.8983888,-78.7957413
MLS Listing,,Vacant Land,121 Buffalo Dr,Louisburg,NC,27549,14900,,,Lake Royale,,16117,,80,,,Active,,,http://www.redfin.com/NC/Louisburg/121-Buffalo-Dr-27549/unit-1665/home/44629831,TMLS,2387112,N,Y,35.9522949,-78.1852392
MLS Listing,,Vacant Land,52 Ivy Hollow Ct,Angier,NC,27501,54900,,,Brighton Ridge,,22500,,80,,33,Active,,,http://www.redfin.com/NC/Angier/52-Ivy-Hollow-CT-27501/unit-10/home/172465695,TMLS,2387087,N,Y,35.518393,-78.613304
MLS Listing,,Single Family Residential,229 W Weatherford Dr,Angier,NC,27501,530000,4,3.0,Weatherford,2745,25700,2021,80,193,45,Active,,,http://www.redfin.com/NC/Angier/229-W-Weatherford-DR-27501/home/175249951,TMLS,2387042,N,Y,35.5240339740871,-78.6789187294922
MLS Listing,,Vacant Land,140 & 148 Winsome Ln,Chapel Hill,NC,27516,610000,,,Orange,,435600,,80,,,Active,,,http://www.redfin.com/NC/Chapel-Hill/148-Winsome-Ln-27516/home/169059664,TMLS,2387032,N,Y,35.9279805,-79.1126666
MLS Listing,,Vacant Land,N Lincoln St,Benson,NC,27504,325000,,,Johnston,,130680,,80,,,Active,,,http://www.redfin.com/NC/BENSON/N-LINCOLN-ST-27504/home/163254514,TMLS,2386975,N,Y,35.393937,-78.556523
MLS Listing,,Townhouse,1012 Morrison Dr #637,Durham,NC,27703,479717,3,3.0,Durham,1969,3441,2021,80,244,307,Active,,,http://www.redfin.com/NC/Durham/1012-Morrison-Dr-27703/unit-637/home/175248750,TMLS,2386958,N,Y,35.8996,-78.830278
MLS Listing,,Vacant Land,Lot 2 Lemay Ln,Henderson,NC,27537,12000,,,Vance,,35283,,80,,,Active,,,http://www.redfin.com/NC/Sandy-Creek/Lot-2-Lemay-Ln-27537/home/175248549,TMLS,2386948,N,Y,36.3478,-78.3916
MLS Listing,,Single Family Residential,1404 Virginia Ave,Durham,NC,27705,422000,2,1.0,Durham,1019,6185,1948,80,414,,Active,,,http://www.redfin.com/NC/Durham/1404-Virginia-Ave-27705/home/43520560,TMLS,2386938,N,Y,36.0202091,-78.9292441
MLS Listing,,Vacant Land,0 Hesters Store Rd,Roxboro,NC,27574,180000,,,Person,,960933,,81,,,Active,,,http://www.redfin.com/NC/Roxboro/714-Hesters-Store-Rd-27574/home/162869067,TMLS,2386903,N,Y,36.3542526,-79.0556559
MLS Listing,,Single Family Residential,1503 Fairview St,Dunn,NC,28334,239900,3,2.5,Fairview Acres,2302,11761,1965,81,104,,Active,,,http://www.redfin.com/NC/Dunn/1503-Fairview-St-28334/home/130244074,TMLS,2386888,N,Y,35.3229213,-78.6062898
MLS Listing,,Vacant Land,0000 Us 301 Hwy,Four Oaks,NC,27577,299000,,,Johnston,,61855,,81,,,Active,,,http://www.redfin.com/NC/Four-Oaks/4596-U-S-301-27524/unit-1/home/59399668,TMLS,2386880,N,Y,35.457806,-78.393804
MLS Listing,,Vacant Land,2356 Mays Chapel Rd,Sanford,NC,27330,120000,,,Chatham,,497455,,82,,,Active,,,http://www.redfin.com/NC/Sanford/2356-Mays-Chapel-Rd-27330/home/41368262,TMLS,2386825,N,Y,35.6275526,-79.2205675
MLS Listing,,Vacant Land,1214 Sagamore Dr,Louisburg,NC,27549,25900,,,Lake Royale,,14810,,82,,,Active,,,http://www.redfin.com/NC/Louisburg/1214-Sagamore-Dr-27549/home/59027272,TMLS,2386818,N,Y,35.9678202,-78.1942389
MLS Listing,,Single Family Residential,301 Monteith Dr,Chapel Hill,NC,27516,700000,3,3.5,Briar Chapel,2892,6621,2021,82,242,135,Active,,,http://www.redfin.com/NC/Chapel-Hill/301-Monteith-DR-27516/home/175240031,TMLS,2386803,N,Y,35.8360598196066,-79.1072400634766
MLS Listing,,Vacant Land,36 Nuthatch,Pittsboro,NC,27312,102500,,,Chapel Ridge,,21780,,82,,,Active,,,http://www.redfin.com/NC/Pittsboro/36-Nuthatch-27312/home/41375753,TMLS,2386798,N,Y,35.786811,-79.212244
MLS Listing,,Single Family Residential,2407 Anzio Way,Apex,NC,27502,1126000,5,6.0,The Manors,5198,14723,2021,82,217,77,Active,,,http://www.redfin.com/NC/Apex/2407-Anzio-Way-27502/home/163297665,TMLS,2386780,N,Y,35.706756,-78.9020573
MLS Listing,,Vacant Land,1712 Smith Level Rd,Chapel Hill,NC,27516,108500,,,Orange,,41817,,83,,,Active,,,http://www.redfin.com/NC/Chapel-Hill/1712-Smith-Level-Rd-27516/home/44386623,TMLS,2386751,N,Y,35.8627213,-79.0822687
MLS Listing,,Vacant Land,355 High Rdg,Pittsboro,NC,27312,139900,,,Chapel Ridge,,23086,,83,,73,Active,,,http://www.redfin.com/NC/Pittsboro/355-High-Ridge-Ln-27312/home/41386493,TMLS,2386730,N,Y,35.788109,-79.214431
MLS Listing,,Vacant Land,1743 Sagamore Dr,Louisburg,NC,27549,89500,,,Lake Royale,,6969,,83,,82,Active,,,http://www.redfin.com/NC/Louisburg/1743-Sagamore-Dr-27549/home/44289292,TMLS,2386701,N,Y,35.9939913,-78.2100366
MLS Listing,,Single Family Residential,Lot 1 Black Walnut Farm Rd,Hillsborough,NC,27278,626500,4,3.5,Black Walnut Farm,3574,46173,2021,83,175,,Active,,,http://www.redfin.com/NC/Eno-Township/Lot-1-Black-Walnut-Farm-Rd-27278/home/175233824,TMLS,2386700,N,Y,36.0902586086915,-79.0638637405396
MLS Listing,,Vacant Land,Us 70a Hwy Unit 765 US Hwy 70A,Pine Level,NC,27568,300000,,,Johnston,,435600,,83,,,Active,,,http://www.redfin.com/NC/Pine-Level/1700-US-Highway-70a-E-27568/unit-765-US-Hwy-70A/home/175232158,TMLS,2386680,N,Y,35.5097462,-78.2513123
MLS Listing,,Single Family Residential,203 Lynn Dr,Carrboro,NC,27510,405000,3,2.0,Windwood,1614,16117,1965,84,251,,Active,,,http://www.redfin.com/NC/Carrboro/203-Lynn-Dr-27510/home/44410916,TMLS,2386628,N,Y,35.9088491,-79.0880051
MLS Listing,,Vacant Land,895 Berry Patch Ln,Pittsboro,NC,27312,150000,,,Pittsboro,,54014,,84,,,Active,,,http://www.redfin.com/NC/Pittsboro/895-Berry-Patch-Ln-27312/home/41389167,CANOPYMLS,3744317,N,Y,35.7929782,-79.2114834
MLS Listing,,Single Family Residential,1116 Bessie Ct,Wake Forest,NC,27587,710000,3,3.5,Perry Farms,3350,15246,2021,84,212,60,Active,,,http://www.redfin.com/NC/Averette-Farms/1116-Bessie-Ct-27587/home/175226302,TMLS,2386602,N,Y,35.952906,-78.45989
MLS Listing,,Vacant Land,5114 George Miles Rd,Burlington,NC,27217,50000,,,Alamance,,56802,,84,,,Active,,,http://www.redfin.com/NC/Burlington/5114-George-Miles-Rd-27217/home/114490319,TMLS,2386598,N,Y,36.2297999,-79.3112907
MLS Listing,,Vacant Land,Terrace Ave,Henderson,NC,27536,22000,,,Vance,,71874,,84,,,Active,,,http://www.redfin.com/NC/HENDERSON/TERRACE-AVE-27536/home/65385596,TMLS,2386594,N,Y,36.307452,-78.428444
MLS Listing,,Single Family Residential,1841 Dunbar Pl,Burlington,NC,27215,350000,4,2.5,Braemar,2265,8712,2005,84,155,77,Active,,,http://www.redfin.com/NC/Burlington/1841-Dunbar-Pl-27215/home/114136230,TMLS,2386591,N,Y,36.0587243,-79.5285974
MLS Listing,,Vacant Land,00 Hesters Store Rd,Roxboro,NC,27574,85000,,,Person,,369388,,84,,,Active,,,http://www.redfin.com/NC/Roxboro/00-Hesters-Store-RD-27574/home/175595392,TMLS,2386570,N,Y,36.3524,-79.0654
MLS Listing,,Single Family Residential,565 Erwin Rd,Durham,NC,27707,882000,4,3.0,Orange,2452,87120,2021,85,360,,Active,,,http://www.redfin.com/NC/Durham/565-Erwin-Rd-27707/home/175219708,TMLS,2386444,N,Y,35.9728333,-79.0087191
MLS Listing,,Single Family Residential,1228 Watauga St,Raleigh,NC,27604-2036,525000,2,1.5,Meadowbrook,1233,10454,1952,85,426,,Active,,,http://www.redfin.com/NC/Raleigh/1228-Watauga-St-27604/home/41082952,TMLS,2386424,N,Y,35.795655,-78.6277937
MLS Listing,,Single Family Residential,157 Stoney Creek Dr,Sanford,NC,27332,334000,3,2.5,Stoney Creek Manor,1912,87120,1993,85,175,,Active,,,http://www.redfin.com/NC/Sanford/157-Stoney-Creek-Dr-27332/home/130563940,TMLS,2386414,N,Y,35.3074671,-79.0833719
MLS Listing,,Vacant Land,8104 Bud Morris Rd,Wake Forest,NC,27857,375000,,,Wake,,307098,,85,,,Active,,,http://www.redfin.com/NC/Wake-Forest/8104-Bud-Morris-Rd-27587/home/174387690,TMLS,2386388,N,Y,36.0064149,-78.6175988
MLS Listing,,Single Family Residential,6404 & 6408 Mitchell Mill Rd,Zebulon,NC,27597,750000,3,1.0,Wake,1431,1298088,1900,85,524,,Active,,,http://www.redfin.com/NC/Zebulon/6408-Mitchell-Mill-Rd-27597/home/41229064,TMLS,2386343,N,Y,35.8848916,-78.4387713
MLS Listing,,Multi-Family (2-4 Unit),108 Mangum St Unit A & B,Creedmoor,NC,27522,295000,4,4.0,Granville,1800,15245,2002,85,164,,Active,,,http://www.redfin.com/NC/Creedmoor/108-W-Mangum-St-27522/unit-A-B/home/44558932,TMLS,2386326,N,Y,36.1262365,-78.6842582
MLS Listing,,Vacant Land,00 Alston Chapel Rd,Pittsboro,NC,27312,2288000,,,Chatham,,7666560,,85,,,Active,,,http://www.redfin.com/NC/Pittsboro/1898-Alston-Chapel-Rd-27312/home/175214282,TMLS,2386304,N,Y,35.7088764,-79.2215823
MLS Listing,,Vacant Land,2954 Goldston Carbonton Rd,Goldston,NC,27252,140000,,,Chatham,,217800,,85,,,Active,,,http://www.redfin.com/NC/Goldston/2954-Goldston-Carbonton-Rd-27252/home/41376413,TMLS,2386296,N,Y,35.5548455,-79.335664
MLS Listing,,Vacant Land,Lot 9 Lake Trl,Mebane,NC,27302,35000,,,Alamance,,56192,,85,,,Active,,,http://www.redfin.com/NC/Mebane/Lot-9-W-Lake-Trl-27302/home/175213319,TMLS,2386255,N,Y,36.1083843646013,-79.282625100647
MLS Listing,,Single Family Residential,4118 Old Nc 10,Durham,NC,27705,400000,3,2.5,Orange,2304,185130,1997,85,174,,Active,,,http://www.redfin.com/NC/Durham/4118-Old-NC-10-27705/home/44421030,TMLS,2386252,N,Y,36.0338747,-79.0305369
MLS Listing,,Vacant Land,219 Eagle Dr,Louisburg,NC,37549,10900,,,Lake Royale,,9147,,85,,82,Active,,,http://www.redfin.com/NC/Louisburg/219-Eagle-Dr-27549/home/164817370,TMLS,2386240,N,Y,35.9928365,-78.2161804
MLS Listing,,Single Family Residential,108 Horseman Dr,Louisburg,NC,27549,238000,3,2.0,Lake Royale,1585,14810,1987,85,150,82,Active,,,http://www.redfin.com/NC/Louisburg/108-Horseman-Dr-27549/home/44299754,TMLS,2386236,N,Y,35.9495526,-78.1854547
